CO,NCCL,2026-05-09,2026-05-09,1,P,C51103,01270,C,A6,,,,,,,,,,,,2326361.27,192810,0,0,0,,0,0,0,0,,2357058.61,192810,2549868.61,2549868.61,2519171.27,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,C51103,01270,C,C3,,,,,,,,,,,,1329960,110830,0,0,0,,0,0,0,0,,1329960,110830,1440790,1440790,1440790,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,C51103,01270,C,G1,,,,,,,,,,,,5757708,479809,0,0,0,,0,0,0,0,,5757708,479809,6237517,6237517,6237517,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,C51103,01270,C,G2,,,,,,,,,,,,11416440,951370,0,-46000,0,,0,0,0,0,,11416440,951370,12367810,12367810,12413810,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,C51103,01270,C,G3,,,,,,,,,,,,66208954.11,6297171.5,0,-181103.22,0,,0,0,11556,-15150,,66520081.22,6297171.5,72894843.22,72843958.72,72698784.83,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,C51103,01270,C,N1,,,,,,,,,,,,3809826,317485.5,0,0,0,,0,0,0,0,,3809826,317485.5,4127311.5,4127311.5,4127311.5,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,C51103,01270,C,S2,,,,,,,,,,,,2659920,221660,0,0,0,,0,0,0,0,,2659920,221660,2881580,2881580,2881580,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,C51103,01270,C,T1,,,,,,,,,,,,1329960,110830,0,0,0,,0,0,0,0,,1329960,110830,1440790,1440790,1440790,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,C51103,01270,P,01270,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,,,,,,0,0,,,,,,,
Sgmt,Src,RptgDt,BizDt,TradRegnOrgn,Lvl,ClrMmbId,BrkrOrCtdnPtcptId,ClntTp,ClntId,ISIN,TckrSymb,SttlmTp,SctiesSttlmTxId,SctySrs,FinInstrmId,FinInstrmTp,XpryDt,StrkPric,OptnTp,ValAtRskMrgn,SPANMrgn,LossMrgn,PrmAmt,CnsltdCrstllsdOblgtnMrg,DlvrySttlmtMrgn,SpclMrgn,SpclCshMrgn,TndrMrgn,AddtlMrgn,MrkToMktNetd,MinMrgn,SPANMrgnMin,XtrmLossMrgnMin,AggtPeakLbltyRptd,EndOfDayRqrmntRptd,TtlMrgnAsPerActlParams,TtlBuyTradgVol,TtlBuyTrfVal,TtlSellTradgVol,TtlSellTrfVal,NetOpnQty,NetOpnVal,CncntrtnMrgn,DvlmntMrgn,CrossMrgnBnftForSPAN,CrossMrgnBnftForELM,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
