CO,NCCL,2026-05-09,2026-05-09,1,P,M50360,00362,C,EC002,,,,,,,,,,,,55024346.56,6145200.5,-1653045,-490127.21,0,,0,0,220975.99,-1096600,,53387490.93,6145200.5,0,62960149.55,62337487.39,,,,,,,0,2109882.13,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M50360,00362,C,EC003,,,,,,,,,,,,43851990.05,4291326,95295,0,0,,0,0,439484.94,638350,,43960314.5,4291326,0,49704579.06,49691549.61,,,,,,,0,1013453.62,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M50360,00362,C,EC004,,,,,,,,,,,,41681886.03,5521568.5,6737225,-1158054.32,0,,0,0,189909.59,-1896800,,48420584.38,5521568.5,0,58077438.75,57337219.72,,,,,,,0,2048576.28,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M50360,00362,C,EC022,,,,,,,,,,,,53846991.05,6016340.5,503600,-275206.06,0,,0,0,399673.97,521600,,54363620.5,6016340.5,0,62320833.2,62583009.81,,,,,,,0,1541198.23,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M50360,00362,C,NCDXRAJ01,,,,,,,,,,,,42273250.52,5020186,-5757050,0,0,,0,0,299318.2,1935100,,36530916.55,5020186,0,42529878.67,42515162.64,,,,,,,0,679457.92,,,,,,,
Sgmt,Src,RptgDt,BizDt,TradRegnOrgn,Lvl,ClrMmbId,BrkrOrCtdnPtcptId,ClntTp,ClntId,ISIN,TckrSymb,SttlmTp,SctiesSttlmTxId,SctySrs,FinInstrmId,FinInstrmTp,XpryDt,StrkPric,OptnTp,ValAtRskMrgn,SPANMrgn,LossMrgn,PrmAmt,CnsltdCrstllsdOblgtnMrg,DlvrySttlmtMrgn,SpclMrgn,SpclCshMrgn,TndrMrgn,AddtlMrgn,MrkToMktNetd,MinMrgn,SPANMrgnMin,XtrmLossMrgnMin,AggtPeakLbltyRptd,EndOfDayRqrmntRptd,TtlMrgnAsPerActlParams,TtlBuyTradgVol,TtlBuyTrfVal,TtlSellTradgVol,TtlSellTrfVal,NetOpnQty,NetOpnVal,CncntrtnMrgn,DvlmntMrgn,CrossMrgnBnftForSPAN,CrossMrgnBnftForELM,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
