CO,NCCL,2026-05-09,2026-05-09,1,P,M51059,01238,C,2363493,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51059,01238,C,2924190,,,,,,,,,,,,3430998.36,281984,0,-6025,0,,0,0,0,0,,3501557.47,281984,3783541.47,3783541.47,3719007.36,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51059,01238,C,3534165,,,,,,,,,,,,6350248.25,522340,0,0,0,,0,0,0,0,,6549780.97,522340,7072120.97,7072120.97,6872588.25,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51059,01238,C,3787,,,,,,,,,,,,412200,34350,0,0,0,,0,0,0,0,,412200,34350,446550,446550,446550,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51059,01238,C,4286745,,,,,,,,,,,,0,0,0,-5400,0,,0,0,0,0,,0,0,0,0,5400,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51059,01238,C,4478,,,,,,,,,,,,6140856,511738,0,0,0,,0,0,0,0,,6140856,511738,6652594,6652594,6652594,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51059,01238,C,4539,,,,,,,,,,,,8001240,666770,0,0,0,,0,0,0,0,,8001240,666770,8668010,8668010,8668010,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51059,01238,C,4539773,,,,,,,,,,,,369468,30789,0,0,0,,0,0,0,0,,369468,30789,400257,400257,400257,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51059,01238,C,4722,,,,,,,,,,,,7018896,877362,0,0,0,,0,0,0,0,,7018896,877362,7896258,7896258,7896258,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51059,01238,C,4896128,,,,,,,,,,,,295287.97,24185,0,0,0,,0,0,0,0,,304566.29,24185,328751.29,328751.29,319472.97,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51059,01238,C,5124979,,,,,,,,,,,,1070191.96,86944,0,-130800,0,,0,0,0,0,,1089656.54,86944,1176600.54,1176600.54,1287935.96,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51059,01238,C,5325151,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51059,01238,C,5530698,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51059,01238,C,5536859,,,,,,,,,,,,72522,6043.5,0,0,0,,0,0,0,0,,72522,6043.5,78565.5,78565.5,78565.5,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51059,01238,C,5568663,,,,,,,,,,,,149056,12141.5,0,0,0,,0,0,0,0,,151489.07,12141.5,163630.57,163630.57,161197.5,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51059,01238,C,5810,,,,,,,,,,,,99895.72,8113,0,-27900,0,,0,0,0,0,,103034.57,8113,111147.57,111147.57,135908.72,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51059,01238,C,6493524,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51059,01238,C,7202866,,,,,,,,,,,,132996,11083,0,0,0,,0,0,0,0,,132996,11083,144079,144079,144079,,,,,,,0,0,,,,,,,
