Sgmt,Src,RptgDt,BizDt,TradRegnOrgn,Lvl,ClrMmbId,BrkrOrCtdnPtcptId,ClntTp,ClntId,ISIN,TckrSymb,SttlmTp,SctiesSttlmTxId,SctySrs,FinInstrmId,FinInstrmTp,XpryDt,StrkPric,OptnTp,ValAtRskMrgn,SPANMrgn,LossMrgn,PrmAmt,CnsltdCrstllsdOblgtnMrg,DlvrySttlmtMrgn,SpclMrgn,SpclCshMrgn,TndrMrgn,AddtlMrgn,MrkToMktNetd,MinMrgn,SPANMrgnMin,XtrmLossMrgnMin,AggtPeakLbltyRptd,EndOfDayRqrmntRptd,TtlMrgnAsPerActlParams,TtlBuyTradgVol,TtlBuyTrfVal,TtlSellTradgVol,TtlSellTrfVal,NetOpnQty,NetOpnVal,CncntrtnMrgn,DvlmntMrgn,CrossMrgnBnftForSPAN,CrossMrgnBnftForELM,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,P,01249,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,12866591,,,,,,,,,,,,199318.84,4660,0,0,0,,0,0,0,-114200,,35180,3518,38698,152898,203978.84,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,13067525,,,,,,,,,,,,845520,70460,0,0,0,,0,0,0,122000,,830880,69240,900120,900120,915980,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,14635039,,,,,,,,,,,,103698,8641.5,0,0,0,,0,0,0,24450,,100764,8397,109161,109161,112339.5,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,15120888,,,,,,,,,,,,1614505.84,110950,0,0,0,,0,0,0,-507400,,1490736.15,116024,1606760.15,2114160.15,1725455.84,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,198POOJA,,,,,,,,,,,,405844.46,31950,0,0,0,,0,0,0,-129900,,398988,33249,432237,562137,437794.46,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,25843853,,,,,,,,,,,,107550,8962.5,0,-23500,0,,0,0,0,13150,,105972,8831,114803,114803,140012.5,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,26818984,,,,,,,,,,,,160327.2,12009.5,0,0,0,,0,0,0,-25850,,151489.07,12141.5,163630.57,189480.57,172336.7,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,27350921,,,,,,,,,,,,604337.46,57451,0,-6650,0,,0,0,35520,43650,,592166,57014.5,649180.5,684700.5,703958.46,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,28115266,,,,,,,,,,,,83952,6996,0,0,0,,0,0,0,-3000,,84312,7026,91338,94338,90948,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,28204375,,,,,,,,,,,,295932,24661,0,0,0,,0,0,0,42700,,290808,24234,315042,315042,320593,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,29123372,,,,,,,,,,,,0,0,0,-150,0,,0,0,0,0,,0,0,0,0,150,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,32072938,,,,,,,,,,,,146628,12219,0,0,0,,0,0,0,28200,,143244,11937,155181,155181,158847,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,32225277,,,,,,,,,,,,87013.2,5900,0,0,0,,0,0,0,-27300,,79867.07,6173,86040.07,113340.07,92913.2,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,39426844,,,,,,,,,,,,136800,11400,0,0,0,,0,0,5682,-5300,,137718,11476.5,149194.5,160176.5,153882,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,39514561,,,,,,,,,,,,889056,74088,0,-36100,0,,0,0,0,-103200,,901440,75120,976560,1079760,999244,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,41EVINIT,,,,,,,,,,,,67470,5622.5,0,-22350,0,,0,0,0,0,,67470,5622.5,73092.5,73092.5,95442.5,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,41GANESH,,,,,,,,,,,,219942,18328.5,0,0,0,,0,0,0,42300,,214866,17905.5,232771.5,232771.5,238270.5,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,41MODIAK,,,,,,,,,,,,219942,18328.5,0,0,0,,0,0,0,42300,,214866,17905.5,232771.5,232771.5,238270.5,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,41PREETI,,,,,,,,,,,,73314,6109.5,0,0,0,,0,0,0,14100,,71622,5968.5,77590.5,77590.5,79423.5,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,48968934,,,,,,,,,,,,1102615.81,89485,0,0,0,,0,0,0,24200,,1133380.22,89243,1222623.22,1222623.22,1192100.81,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,49133163,,,,,,,,,,,,142812,11901,0,0,0,,0,0,0,-18600,,145044,12087,157131,175731,154713,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,53364600,,,,,,,,,,,,73314,6109.5,0,0,0,,0,0,0,14100,,71622,5968.5,77590.5,77590.5,79423.5,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,53568004,,,,,,,,,,,,0,0,0,-11750,0,,0,0,0,-11750,,0,0,77590.5,11750,11750,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,57405464,,,,,,,,,,,,142812,11901,0,0,0,,0,0,0,-18600,,145044,12087,157131,175731,154713,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,60510669,,,,,,,,,,,,34566,2880.5,0,0,0,,0,0,0,8150,,33588,2799,36387,36387,37446.5,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,61356911,,,,,,,,,,,,0,0,0,0,0,,0,0,0,24000,,0,0,310362,0,0,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,62005900,,,,,,,,,,,,0,0,0,-13500,0,,0,0,0,-13500,,0,0,0,13500,13500,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,62166587,,,,,,,,,,,,68472,5706,0,0,0,,0,0,0,-1900,,68700,5725,74425,76325,74178,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,62177735,,,,,,,,,,,,100237.8,8135,0,0,0,,0,0,0,2200,,103034.57,8113,111147.57,111147.57,108372.8,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,62391407,,,,,,,,,,,,392700.6,32260,0,0,0,,0,0,0,11600,,403063.44,32144,435207.44,435207.44,424960.6,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,65294663,,,,,,,,,,,,592704,49392,0,0,0,,0,0,0,-68800,,600960,50080,651040,719840,642096,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,6697SGNR,,,,,,,,,,,,69132,5761,0,0,0,,0,0,0,16300,,67176,5598,72774,72774,74893,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,67335480,,,,,,,,,,,,104336,13042,0,0,0,,0,0,0,-10200,,105152,13144,118296,128496,117378,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,67486011,,,,,,,,,,,,1150314,95859.5,0,0,0,,0,0,0,-32600,,1146402,95533.5,1241935.5,1274535.5,1246173.5,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,67568318,,,,,,,,,,,,1550906.4,121220,0,0,0,,0,0,0,-82800,,1555883.05,122048,1677931.05,1760731.05,1672126.4,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,72356752,,,,,,,,,,,,238618.03,43928.5,0,0,0,,0,0,0,-1100,,231234,44631.5,275865.5,276965.5,282546.53,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,73549790,,,,,,,,,,,,374420.74,30890,0,0,0,,0,0,0,-8200,,371664,30972,402636,410836,405310.74,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,73981953,,,,,,,,,,,,84552,7046,0,0,0,,0,0,0,39400,,83088,6924,223275,90012,91598,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,74754623,,,,,,,,,,,,42276,3523,0,0,0,,0,0,0,6100,,41544,3462,45006,45006,45799,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,76886228,,,,,,,,,,,,0,0,0,-7050,0,,0,0,0,-7050,,0,0,78565.5,7050,7050,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,76920076,,,,,,,,,,,,0,0,0,-1000,0,,0,0,0,-1000,,0,0,37212.5,1000,1000,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,79660494,,,,,,,,,,,,940756.79,72992,0,0,0,,0,0,0,-178000,,920428.27,74772,995200.27,1173200.27,1013748.79,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,83602011,,,,,,,,,,,,338032.97,26922.5,0,0,0,,0,0,0,-86600,,333462,27788.5,361250.5,447850.5,364955.47,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51060,01249,C,88718702,,,,,,,,,,,,2226510,185542.5,0,0,0,,0,0,0,0,,2226510,185542.5,2412052.5,2412052.5,2412052.5,,,,,,,0,0,,,,,,,
