Sgmt,Src,RptgDt,BizDt,TradRegnOrgn,Lvl,ClrMmbId,BrkrOrCtdnPtcptId,ClntTp,ClntId,ISIN,TckrSymb,SttlmTp,SctiesSttlmTxId,SctySrs,FinInstrmId,FinInstrmTp,XpryDt,StrkPric,OptnTp,ValAtRskMrgn,SPANMrgn,LossMrgn,PrmAmt,CnsltdCrstllsdOblgtnMrg,DlvrySttlmtMrgn,SpclMrgn,SpclCshMrgn,TndrMrgn,AddtlMrgn,MrkToMktNetd,MinMrgn,SPANMrgnMin,XtrmLossMrgnMin,AggtPeakLbltyRptd,EndOfDayRqrmntRptd,TtlMrgnAsPerActlParams,TtlBuyTradgVol,TtlBuyTrfVal,TtlSellTradgVol,TtlSellTrfVal,NetOpnQty,NetOpnVal,CncntrtnMrgn,DvlmntMrgn,CrossMrgnBnftForSPAN,CrossMrgnBnftForELM,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
CO,NCCL,2026-05-09,2026-05-09,1,P,M51062,01255,P,01255,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51062,01255,C,N00032,,,,,,,,,,,,2995596,249633,0,0,0,,0,0,0,281100,,2961864,246822,3208686,3208686,3245229,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51062,01255,C,N00045,,,,,,,,,,,,44749454.67,4132487.5,0,0,0,,0,0,0,1439050,,44744266.07,4148018,48892284.07,48892284.07,48881942.17,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51062,01255,C,N007522,,,,,,,,,,,,62201666.46,4980482.5,0,0,0,,0,0,0,-1768600,,62576754.07,5033914.5,67610668.57,70083198.17,67886078.56,,,,,,,703929.6,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51062,01255,C,N007749,,,,,,,,,,,,39715258.4,3281745,0,-62339.24,0,,0,0,0,-1444800,,40074275.17,3253593,43327868.17,44772668.17,43059342.64,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51062,01255,C,N007750,,,,,,,,,,,,1670340,139195,0,0,0,,0,0,0,90200,,1681164,140097,1821261,1821261,1809535,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51062,01255,C,N008483,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51062,01255,C,N009152,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51062,01255,C,N009332,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51062,01255,C,N009920,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51062,01255,C,N010099,,,,,,,,,,,,2356203.59,193560,0,0,0,,0,0,0,-69600,,2418380.66,192864,2611244.66,2680844.66,2549763.59,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51062,01255,C,N010460,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51062,01255,C,N010568,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51062,01255,C,N011313,,,,,,,,,,,,17065656.83,1218122,0,0,0,,0,0,0,-4578100,,16041287.25,1263903,17305190.25,21883290.25,18283778.83,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51062,01255,C,N011317,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51062,01255,C,N011484,,,,,,,,,,,,1170617.4,96897,0,-2000,0,,0,0,0,-12900,,1176667.7,96636,1273303.7,1286203.7,1269514.4,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51062,01255,C,N012151,,,,,,,,,,,,200475.6,16270,0,0,0,,0,0,0,-4400,,206069.13,16226,222295.13,226695.13,216745.6,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51062,01255,C,N012324,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51062,01255,C,N012404,,,,,,,,,,,,126828,10569,0,-6400,0,,0,0,0,-18300,,124632,10386,135018,153318,143797,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51062,01255,C,N012412,,,,,,,,,,,,2071991.4,169715,0,0,0,,0,0,0,-57400,,2127426.6,169141,2296567.6,2353967.6,2241706.4,,,,,,,0,0,,,,,,,
