Sgmt,Src,RptgDt,BizDt,TradRegnOrgn,Lvl,ClrMmbId,BrkrOrCtdnPtcptId,ClntTp,ClntId,ISIN,TckrSymb,SttlmTp,SctiesSttlmTxId,SctySrs,FinInstrmId,FinInstrmTp,XpryDt,StrkPric,OptnTp,ValAtRskMrgn,SPANMrgn,LossMrgn,PrmAmt,CnsltdCrstllsdOblgtnMrg,DlvrySttlmtMrgn,SpclMrgn,SpclCshMrgn,TndrMrgn,AddtlMrgn,MrkToMktNetd,MinMrgn,SPANMrgnMin,XtrmLossMrgnMin,AggtPeakLbltyRptd,EndOfDayRqrmntRptd,TtlMrgnAsPerActlParams,TtlBuyTradgVol,TtlBuyTrfVal,TtlSellTradgVol,TtlSellTrfVal,NetOpnQty,NetOpnVal,CncntrtnMrgn,DvlmntMrgn,CrossMrgnBnftForSPAN,CrossMrgnBnftForELM,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,P,01252,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,AHMCA199,,,,,,,,,,,,878328,73194,0,-6150,0,,0,0,0,-106000,,891048,74254,965302,1071302,957672,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,AHMCB167,,,,,,,,,,,,674064,83784,0,-84876.92,0,,0,0,0,144600,,690984,84384,775368,775368,842724.92,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,AHMCC175,,,,,,,,,,,,782520,97815,0,0,0,,0,0,0,-76500,,788640,98580,887220,963720,880335,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,AHMCD164,,,,,,,,,,,,174026.4,11800,0,0,0,,0,0,0,-54600,,159734.14,12346,172080.14,226680.14,185826.4,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,AHMCF108,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,AHMCH140,,,,,,,,,,,,1331274,122529.5,0,0,0,,0,0,0,21950,,1323350,122825,1446175,1446175,1453803.5,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,AHMCH155,,,,,,,,,,,,219744,18312,0,0,0,,0,0,0,28200,,216360,18030,234390,234390,238056,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,AHMCK280,,,,,,,,,,,,130420,16302.5,0,0,0,,0,0,0,-12750,,131440,16430,147870,160620,146722.5,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,AHMCP175,,,,,,,,,,,,135281.49,10650,0,0,0,,0,0,0,43300,,132996,11083,144079,144079,145931.49,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,AHMCP338,,,,,,,,,,,,2093789.66,170430,0,0,0,,0,0,0,281450,,2078934,173244.5,2252178.5,2252178.5,2264219.66,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,AHMCR220,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,AHMCS575,,,,,,,,,,,,67470,5622.5,0,0,0,,0,0,0,0,,67470,5622.5,73092.5,73092.5,73092.5,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,AHMCU123,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,AHMCV165,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,AKA173,,,,,,,,,,,,81480,6790,0,0,0,,0,0,0,-4400,,82008,6834,88842,93242,88270,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,AKA417,,,,,,,,,,,,40740,3395,0,-2400,0,,0,0,0,-2200,,41004,3417,44421,46621,46535,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,AKA445,,,,,,,,,,,,169104,14092,0,-7500,0,,0,0,0,24400,,166176,13848,180024,180024,190696,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,AKA460,,,,,,,,,,,,253056,21088,0,0,0,,0,0,0,21400,,250488,20874,271362,271362,274144,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,AKG110,,,,,,,,,,,,203700,16975,0,-4500,0,,0,0,0,-11000,,205020,17085,222105,233105,225175,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,AKJ081,,,,,,,,,,,,4807320,400610,0,0,0,,0,0,0,-259600,,4838472,403206,5241678,5501278,5207930,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,AKJ122,,,,,,,,,,,,1140720,95060,0,0,0,,0,0,0,-61600,,1148112,95676,1243788,1305388,1235780,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,AKK111,,,,,,,,,,,,436620,89550,0,0,0,,0,0,0,-96200,,446994,89292,536286,632486,526170,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,AKK140,,,,,,,,,,,,42276,3523,0,-2400,0,,0,0,0,6100,,41544,3462,45006,45006,48199,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,AKM384,,,,,,,,,,,,422760,35230,0,0,0,,0,0,0,61000,,415440,34620,450060,450060,457990,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,AKR292,,,,,,,,,,,,422760,35230,0,0,0,,0,0,0,61000,,415440,34620,450060,450060,457990,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,AKR412,,,,,,,,,,,,203700,16975,0,0,0,,0,0,0,-11000,,205020,17085,222105,233105,220675,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,AKS343,,,,,,,,,,,,570360,47530,0,0,0,,0,0,0,-30800,,574056,47838,621894,652694,617890,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,AKS601,,,,,,,,,,,,2104993.82,170835,0,-174726,0,,0,0,0,46200,,2163725.87,170373,2334098.87,2334098.87,2450554.82,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,AKS697,,,,,,,,,,,,42276,3523,0,0,0,,0,0,0,6100,,41544,3462,45006,45006,45799,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,AKS822,,,,,,,,,,,,687226.05,56455,0,0,0,,0,0,0,20300,,705361.03,56252,761613.03,761613.03,743681.05,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,AKV205,,,,,,,,,,,,456216,38018,0,0,0,,0,0,0,47600,,450504,37542,488046,488046,494234,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,AMP103,,,,,,,,,,,,98175.15,8065,0,0,0,,0,0,0,2900,,100765.86,8036,108801.86,108801.86,106240.15,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,AURGS9D104,,,,,,,,,,,,164496,13708,0,0,0,,0,0,0,-500,,164556,13713,178269,178769,178204,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,AURGS9O101,,,,,,,,,,,,40740,3395,0,0,0,,0,0,0,-2200,,41004,3417,44421,46621,44135,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,AURGS9S113,,,,,,,,,,,,126828,10569,0,0,0,,0,0,0,18300,,124632,10386,135018,135018,137397,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,BMM198,,,,,,,,,,,,148176,12348,0,0,0,,0,0,0,-17200,,150240,12520,162760,179960,160524,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,BMS053,,,,,,,,,,,,205416,17118,0,-2050,0,,0,0,0,-5700,,206100,17175,223275,228975,224584,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,BMV075,,,,,,,,,,,,200475.6,16270,0,0,0,,0,0,0,4400,,206069.13,16226,222295.13,222295.13,216745.6,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,DIRB24S103,,,,,,,,,,,,42276,3523,0,0,0,,0,0,0,6100,,41544,3462,45006,45006,45799,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,DIRB81A106,,,,,,,,,,,,42276,3523,0,0,0,,0,0,0,6100,,41544,3462,45006,45006,45799,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,DIRB81V101,,,,,,,,,,,,81480,6790,0,0,0,,0,0,0,-4400,,82008,6834,88842,93242,88270,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,DIRC21K104,,,,,,,,,,,,687226.05,56455,0,0,0,,0,0,0,-20300,,705361.03,56252,761613.03,781913.03,743681.05,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,DIRC21R111,,,,,,,,,,,,787463.85,64590,0,0,0,,0,0,0,-22500,,808395.59,64365,872760.59,895260.59,852053.85,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,DIRW70P112,,,,,,,,,,,,337308,28109,0,0,0,,0,0,0,26000,,334188,27849,362037,362037,365417,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,E933255,,,,,,,,,,,,26332,3291.5,0,0,0,,0,0,0,-7250,,25920,3240,29160,36410,29623.5,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,ERROR,,,,,,,,,,,,26332,3291.5,0,0,0,,0,0,0,-1850,,25920,3240,29160,31010,29623.5,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,FPB22K121,,,,,,,,,,,,236574,19714.5,0,0,0,,0,0,0,-24400,,233646,19470.5,253116.5,277516.5,256288.5,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,GBN10S527,,,,,,,,,,,,141438,17103,0,0,0,,0,0,0,-14900,,143109,17130,160239,175139,158541,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,GBN21B051,,,,,,,,,,,,1113804,92817,0,0,0,,0,0,0,15300,,1111968,92664,1204632,1204632,1206621,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,GBN21S066,,,,,,,,,,,,1721832,143486,0,0,0,,0,0,0,-34300,,1725948,143829,1869777,1904077,1865318,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,GBN21S192,,,,,,,,,,,,1507380,125615,0,0,0,,0,0,0,-81400,,1517148,126429,1643577,1724977,1632995,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,GBN488A116,,,,,,,,,,,,887796,73983,0,0,0,,0,0,0,128100,,872424,72702,945126,945126,961779,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,GBN503A104,,,,,,,,,,,,84552,7046,0,0,0,,0,0,0,12200,,83088,6924,90012,90012,91598,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,GBN503A106,,,,,,,,,,,,84552,7046,0,0,0,,0,0,0,12200,,83088,6924,90012,90012,91598,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,GBN503N104,,,,,,,,,,,,369732,30811,0,0,0,,0,0,0,-3200,,370116,30843,400959,404159,400543,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,GBN503V111,,,,,,,,,,,,84552,7046,0,0,0,,0,0,0,12200,,83088,6924,90012,90012,91598,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,GBN503V115,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,GJBG1P106,,,,,,,,,,,,945775.2,76632.5,0,0,0,,0,0,0,-151550,,937776,78148,1015924,1167474,1022407.7,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,GJBG1S103,,,,,,,,,,,,472290,39357.5,0,0,0,,0,0,0,0,,472290,39357.5,511647.5,511647.5,511647.5,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,GJBG1S112,,,,,,,,,,,,877963.72,71605,0,0,0,,0,0,0,-108250,,872250,72687.5,944937.5,1053187.5,949568.72,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,GKOHNH111,,,,,,,,,,,,805505.99,60370,0,0,0,,0,0,0,-179500,,774935.34,62165,837100.34,1016600.34,865875.99,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,GNP13C22,,,,,,,,,,,,548988,45749,0,0,0,,0,0,0,64100,,541296,45108,586404,586404,594737,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,GNP13C76,,,,,,,,,,,,208308,17359,0,0,0,,0,0,0,13900,,206640,17220,223860,223860,225667,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,GNP19J101,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,GNP22S190,,,,,,,,,,,,253656,21138,0,0,0,,0,0,0,36600,,249264,20772,270036,270036,274794,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,GNP28R325,,,,,,,,,,,,2607360,217280,0,0,0,,0,0,0,-140800,,2624256,218688,2842944,2983744,2824640,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,GNP28V304,,,,,,,,,,,,2403660,200305,0,0,0,,0,0,0,-129800,,2419236,201603,2620839,2750639,2603965,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,GNP32A101,,,,,,,,,,,,84552,7046,0,-1400,0,,0,0,0,12200,,83088,6924,90012,90012,92998,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,GNP32A130,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,GNP32N102,,,,,,,,,,,,1145328,95444,0,0,0,,0,0,0,-36700,,1149732,95811,1245543,1282243,1240772,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,GNP32S126,,,,,,,,,,,,42276,3523,0,-1500,0,,0,0,0,6100,,41544,3462,45006,45006,47299,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,GNP3B51,,,,,,,,,,,,42276,3523,0,0,0,,0,0,0,6100,,41544,3462,45006,45006,45799,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,GNP3D011,,,,,,,,,,,,40740,3395,0,0,0,,0,0,0,-2200,,41004,3417,44421,46621,44135,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,GNP50M106,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,GNP64D014,,,,,,,,,,,,531156,44263,0,-423.08,0,,0,0,0,-20300,,533592,44466,578058,598358,575842.08,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,GNP73A131,,,,,,,,,,,,138264,11522,0,0,0,,0,0,0,32600,,134352,11196,145548,145548,149786,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,GNP73D113,,,,,,,,,,,,41976,3498,0,0,0,,0,0,0,1500,,42156,3513,45669,45669,45474,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,GNP73D156,,,,,,,,,,,,168204,14017,0,0,0,,0,0,0,-1600,,168012,14001,182013,183613,182221,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,M51061,01252,C,GNP73M134,,,,,,,,,,,,34566,2880.5,0,0,0,,0,0,0,8150,,33588,2799,36387,36387,37446.5,,,,,,,0,0,,,,,,,
