Sgmt,Src,RptgDt,BizDt,TradRegnOrgn,Lvl,ClrMmbId,BrkrOrCtdnPtcptId,ClntTp,ClntId,ISIN,TckrSymb,SttlmTp,SctiesSttlmTxId,SctySrs,FinInstrmId,FinInstrmTp,XpryDt,StrkPric,OptnTp,ValAtRskMrgn,SPANMrgn,LossMrgn,PrmAmt,CnsltdCrstllsdOblgtnMrg,DlvrySttlmtMrgn,SpclMrgn,SpclCshMrgn,TndrMrgn,AddtlMrgn,MrkToMktNetd,MinMrgn,SPANMrgnMin,XtrmLossMrgnMin,AggtPeakLbltyRptd,EndOfDayRqrmntRptd,TtlMrgnAsPerActlParams,TtlBuyTradgVol,TtlBuyTrfVal,TtlSellTradgVol,TtlSellTrfVal,NetOpnQty,NetOpnVal,CncntrtnMrgn,DvlmntMrgn,CrossMrgnBnftForSPAN,CrossMrgnBnftForELM,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
CO,NCCL,2026-05-09,2026-05-09,1,P,C51103,00227,P,00227,,,,,,,,,,,,6613701.08,523063.5,0,0,0,,0,0,0,1940250,,6515020.43,542084,7165906.29,7057104.43,7136764.58,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,C51103,00285,P,00285,,,,,,,,,,,,595238.85,48600,0,0,0,,0,0,0,-15300,,611401.28,48447,659848.28,675148.28,643838.85,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,C51103,00312,P,00312,,,,,,,,,,,,1658526,138210.5,0,0,0,,0,0,0,-10450,,1659780,138315,1798095,1808545,1796736.5,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,C51103,00441,P,00441,,,,,,,,,,,,2249483.49,186833.5,0,0,0,,0,0,0,245450,,2212548,184379,2396927,2396927,2436316.99,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,C51103,00734,P,00734,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,C51103,00857,P,00857,,,,,,,,,,,,2127112.81,175950.5,0,-123858.93,0,,0,0,0,195950,,2157453.39,176948.5,2334401.89,2334401.89,2426922.24,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,C51103,00951,P,00951,,,,,,,,,,,,81137228.33,7460755,0,-1152119.29,0,,0,0,238644,2179400,,81332333,7464519,88523583.5,89035496,89988746.62,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,C51103,00951,C,A115,,,,,,,,,,,,2328048,194004,0,0,0,,0,0,0,64600,,2335800,194650,2530450,2530450,2522052,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,C51103,00951,C,A148,,,,,,,,,,,,9468870.66,768201,0,0,0,,0,0,0,1684200,,9438084.81,785128.5,10223213.31,10223213.31,10237071.66,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,C51103,00951,C,A164,,,,,,,,,,,,1437912,119826,0,0,0,,0,0,0,-39900,,1442700,120225,1562925,1602825,1557738,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,C51103,00951,C,B474,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,,,,,,0,0,,,,,,,
CO,NCCL,2026-05-09,2026-05-09,1,P,C51103,00951,C,D000236,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,,,,,,0,0,,,,,,,
